New York,10009,301.20,,2,106,NY,14th str.,1962
New York,10009,316.33,,2,97,NY,14th str.,1963
New York,10009,316.59,,2,96,NY,14th str.,1966
New York,10009,325.67,,2,95,NY,14th str.,1966
New York,10009,339.24,,2,93,NY,14th str.,1967
New York,10009,347.07,,2,93,NY,14th str.,1967
New York,10009,363.18,,2,93,NY,14th str.,1967
New York,10009,363.84,,2,93,NY,14th str.,1967
New York,10009,368.09,,2,92,NY,14th str.,1968
New York,10009,372.01,,2,91,NY,14th str.,1968
New York,10009,375.02,,2,91,NY,14th str.,1968
New York,10009,376.95,,2,90,NY,14th str.,1968
New York,10009,377.00,,2,90,NY,14th str.,1968
New York,10009,380.17,,2,89,NY,14th str.,1969
New York,10009,384.30,,2,89,NY,14th str.,1969
New York,10009,384.44,,2,88,NY,14th str.,1969
New York,10009,385.03,,2,88,NY,14th str.,1969
New York,10009,387.92,,2,88,NY,14th str.,1970
New York,10009,388.60,,2,87,NY,14th str.,1970
New York,10009,398.00,,2,86,NY,14th str.,1970
New York,10009,399.03,,2,86,NY,14th str.,1970
New York,10009,400.72,,2,86,NY,14th str.,1970
New York,10009,402.83,,2,86,NY,14th str.,1970
New York,10009,403.17,,2,86,NY,14th str.,1970
New York,10009,404.45,,2,85,NY,14th str.,1970
New York,10009,405.86,,2,85,NY,14th str.,1970
New York,10009,407.08,,2,85,NY,14th str.,1970
New York,10009,407.37,,2,85,NY,14th str.,1970
New York,10009,407.59,,2,85,NY,14th str.,1970
New York,10009,407.95,,2,84,NY,14th str.,1970
New York,10009,408.50,,2,84,NY,14th str.,1970
New York,10009,408.65,,2,84,NY,14th str.,1970
New York,10009,408.70,,2,84,NY,14th str.,1970
New York,10009,413.16,,2,84,NY,14th str.,1970
New York,10009,416.16,,2,84,NY,14th str.,1971
New York,10009,418.06,,2,84,NY,14th str.,1971
New York,10009,418.43,,2,84,NY,14th str.,1971
New York,10009,418.62,,2,83,NY,14th str.,1971
New York,10009,419.24,,2,83,NY,14th str.,1971
New York,10009,421.26,,2,83,NY,14th str.,1971
New York,10009,422.25,,2,83,NY,14th str.,1971
New York,10009,422.57,,2,83,NY,14th str.,1971
New York,10009,423.94,,2,83,NY,14th str.,1971
New York,10009,424.25,,2,82,NY,14th str.,1971
New York,10009,429.65,,2,82,NY,14th str.,1971
New York,10009,430.65,,2,82,NY,14th str.,1971
New York,10009,430.81,,2,82,NY,14th str.,1971
New York,10009,430.94,,2,81,NY,14th str.,1971
New York,10009,434.29,,2,81,NY,14th str.,1971
New York,10009,434.35,,2,81,NY,14th str.,1971
New York,10009,437.23,,2,81,NY,14th str.,1971
New York,10009,438.55,,2,81,NY,14th str.,1971
New York,10009,441.30,,2,81,NY,14th str.,1971
New York,10009,441.36,,2,81,NY,14th str.,1972
New York,10009,441.91,,2,81,NY,14th str.,1972
New York,10009,445.98,,2,81,NY,14th str.,1972
New York,10009,446.73,,2,81,NY,14th str.,1972
New York,10009,447.26,,2,81,NY,14th str.,1972
New York,10009,447.77,,2,81,NY,14th str.,1972
New York,10009,448.17,,2,81,NY,14th str.,1972
New York,10009,448.92,,2,80,NY,14th str.,1972
New York,10009,449.66,,2,80,NY,14th str.,1972
New York,10009,450.13,,2,80,NY,14th str.,1972
New York,10009,450.31,,2,80,NY,14th str.,1972
New York,10009,451.08,,2,80,NY,14th str.,1972
New York,10009,451.89,,2,80,NY,14th str.,1972
New York,10009,453.38,,2,79,NY,14th str.,1972
New York,10009,454.15,,2,79,NY,14th str.,1972
New York,10009,456.59,,2,79,NY,14th str.,1972
New York,10009,456.97,,2,79,NY,14th str.,1972
New York,10009,457.31,,2,79,NY,14th str.,1972
New York,10009,457.63,,2,79,NY,14th str.,1972
New York,10009,458.28,,2,79,NY,14th str.,1972
New York,10009,458.51,,2,79,NY,14th str.,1972
New York,10009,458.76,,2,79,NY,14th str.,1973
New York,10009,458.97,,2,79,NY,14th str.,1973
New York,10009,460.00,,2,79,NY,14th str.,1973
New York,10009,460.37,,2,78,NY,14th str.,1973
New York,10009,460.53,,2,78,NY,14th str.,1973
New York,10009,460.71,,2,78,NY,14th str.,1973
New York,10009,461.52,,2,78,NY,14th str.,1973
New York,10009,461.62,,2,78,NY,14th str.,1973
New York,10009,461.65,,2,78,NY,14th str.,1973
New York,10009,462.01,,2,78,NY,14th str.,1973
New York,10009,464.38,,2,78,NY,14th str.,1973
New York,10009,464.61,,2,78,NY,14th str.,1973
New York,10009,464.70,,2,78,NY,14th str.,1973
New York,10009,464.89,,2,77,NY,14th str.,1973
New York,10009,465.42,,2,77,NY,14th str.,1973
New York,10009,465.52,,2,77,NY,14th str.,1973
New York,10009,467.12,,2,77,NY,14th str.,1973
New York,10009,467.18,,2,77,NY,14th str.,1973
New York,10009,467.36,,2,77,NY,14th str.,1973
New York,10009,467.45,,2,77,NY,14th str.,1973
New York,10009,467.67,,2,77,NY,14th str.,1973
New York,10009,467.86,,2,77,NY,14th str.,1973
New York,10009,467.91,,2,77,NY,14th str.,1973
New York,10009,468.42,,2,76,NY,14th str.,1973
New York,10009,468.88,,2,76,NY,14th str.,1973
New York,10009,469.45,,2,76,NY,14th str.,1973
New York,10009,469.52,,2,76,NY,14th str.,1973
New York,10009,470.26,,2,76,NY,14th str.,1973
New York,10009,470.47,,2,76,NY,14th str.,1973
New York,10009,471.28,,2,76,NY,14th str.,1973
New York,10009,471.84,,2,76,NY,14th str.,1973
New York,10009,472.10,,2,76,NY,14th str.,1973
New York,10009,472.12,,2,76,NY,14th str.,1973
New York,10009,472.23,,2,76,NY,14th str.,1973
New York,10009,472.25,,2,76,NY,14th str.,1973
New York,10009,472.27,,2,76,NY,14th str.,1973
New York,10009,472.69,,2,76,NY,14th str.,1973
New York,10009,472.96,,2,75,NY,14th str.,1974
New York,10009,473.16,,2,75,NY,14th str.,1974
New York,10009,473.44,,2,75,NY,14th str.,1974
New York,10009,473.60,,2,75,NY,14th str.,1974
New York,10009,474.46,,2,75,NY,14th str.,1974
New York,10009,474.54,,2,75,NY,14th str.,1974
New York,10009,474.84,,2,75,NY,14th str.,1974
New York,10009,474.85,,2,75,NY,14th str.,1974
New York,10009,475.24,,2,75,NY,14th str.,1974
New York,10009,475.46,,2,75,NY,14th str.,1974
New York,10009,475.97,,2,75,NY,14th str.,1974
New York,10009,476.84,,2,75,NY,14th str.,1974
New York,10009,476.85,,2,75,NY,14th str.,1974
New York,10009,477.28,,2,75,NY,14th str.,1974
New York,10009,477.47,,2,74,NY,14th str.,1974
New York,10009,477.79,,2,74,NY,14th str.,1974
New York,10009,478.68,,2,74,NY,14th str.,1974
New York,10009,478.76,,2,74,NY,14th str.,1974
New York,10009,478.83,,2,74,NY,14th str.,1974
New York,10009,478.87,,2,74,NY,14th str.,1974
New York,10009,480.16,,2,74,NY,14th str.,1974
New York,10009,480.38,,2,74,NY,14th str.,1974
New York,10009,480.44,,2,74,NY,14th str.,1974
New York,10009,480.46,,2,74,NY,14th str.,1974
New York,10009,480.47,,2,74,NY,14th str.,1974
New York,10009,481.85,,2,74,NY,14th str.,1974
New York,10009,481.86,,2,74,NY,14th str.,1974
New York,10009,482.27,,2,74,NY,14th str.,1974
New York,10009,483.07,,2,74,NY,14th str.,1974
New York,10009,483.32,,2,73,NY,14th str.,1974
New York,10009,484.55,,2,73,NY,14th str.,1974
New York,10009,484.55,,2,73,NY,14th str.,1974
New York,10009,484.75,,2,73,NY,14th str.,1974
New York,10009,484.80,,2,73,NY,14th str.,1974
New York,10009,485.04,,2,73,NY,14th str.,1974
New York,10009,485.10,,2,73,NY,14th str.,1974
New York,10009,485.41,,2,73,NY,14th str.,1974
New York,10009,485.43,,2,73,NY,14th str.,1974
New York,10009,485.51,,2,73,NY,14th str.,1974
New York,10009,485.93,,2,73,NY,14th str.,1974
New York,10009,485.99,,2,73,NY,14th str.,1974
New York,10009,486.92,,2,73,NY,14th str.,1974
New York,10009,486.96,,2,73,NY,14th str.,1974
New York,10009,487.07,,2,73,NY,14th str.,1975
New York,10009,487.42,,2,73,NY,14th str.,1975
New York,10009,487.52,,2,73,NY,14th str.,1975
New York,10009,487.52,,2,73,NY,14th str.,1975
New York,10009,487.65,,2,73,NY,14th str.,1975
New York,10009,487.73,,2,73,NY,14th str.,1975
New York,10009,487.83,,2,73,NY,14th str.,1975
New York,10009,487.85,,2,72,NY,14th str.,1975
New York,10009,488.00,,2,72,NY,14th str.,1975
New York,10009,488.16,,2,72,NY,14th str.,1975
New York,10009,488.44,,2,72,NY,14th str.,1975
New York,10009,488.71,,2,72,NY,14th str.,1975
New York,10009,488.71,,2,72,NY,14th str.,1975
New York,10009,488.85,,2,72,NY,14th str.,1975
New York,10009,489.32,,2,72,NY,14th str.,1975
New York,10009,489.58,,2,72,NY,14th str.,1975
New York,10009,489.73,,2,72,NY,14th str.,1975
New York,10009,489.77,,2,72,NY,14th str.,1975
New York,10009,489.98,,2,72,NY,14th str.,1975
New York,10009,490.53,,2,72,NY,14th str.,1975
New York,10009,490.65,,2,72,NY,14th str.,1975
New York,10009,490.90,,2,72,NY,14th str.,1975
New York,10009,491.07,,2,72,NY,14th str.,1975
New York,10009,491.09,,2,72,NY,14th str.,1975
New York,10009,491.28,,2,72,NY,14th str.,1975
New York,10009,491.32,,2,72,NY,14th str.,1975
New York,10009,491.44,,2,72,NY,14th str.,1975
New York,10009,491.59,,2,72,NY,14th str.,1975
New York,10009,491.73,,2,72,NY,14th str.,1975
New York,10009,492.41,,2,72,NY,14th str.,1975
New York,10009,492.67,,2,72,NY,14th str.,1975
New York,10009,492.70,,2,72,NY,14th str.,1975
New York,10009,492.87,,2,72,NY,14th str.,1975
New York,10009,492.93,,2,72,NY,14th str.,1975
New York,10009,493.30,,2,72,NY,14th str.,1975
New York,10009,493.33,,2,72,NY,14th str.,1975
New York,10009,493.47,,2,72,NY,14th str.,1975
New York,10009,493.49,,2,71,NY,14th str.,1975
New York,10009,493.79,,2,71,NY,14th str.,1975
New York,10009,493.89,,2,71,NY,14th str.,1975
New York,10009,494.10,,2,71,NY,14th str.,1975
New York,10009,494.55,,2,71,NY,14th str.,1975
New York,10009,494.74,,2,71,NY,14th str.,1975
New York,10009,495.29,,2,71,NY,14th str.,1975
New York,10009,495.32,,2,71,NY,14th str.,1975
New York,10009,495.65,,2,71,NY,14th str.,1975
New York,10009,496.18,,2,71,NY,14th str.,1975
New York,10009,496.26,,2,71,NY,14th str.,1975
New York,10009,496.48,,2,71,NY,14th str.,1975
New York,10009,496.73,,2,71,NY,14th str.,1975
New York,10009,496.79,,2,71,NY,14th str.,1975
New York,10009,496.91,,2,71,NY,14th str.,1975
New York,10009,497.26,,2,71,NY,14th str.,1975
New York,10009,497.30,,2,71,NY,14th str.,1975
New York,10009,497.37,,2,71,NY,14th str.,1975
New York,10009,497.42,,2,71,NY,14th str.,1975
New York,10009,497.65,,2,71,NY,14th str.,1975
New York,10009,497.85,,2,71,NY,14th str.,1976
New York,10009,498.34,,2,71,NY,14th str.,1976
New York,10009,498.63,,2,71,NY,14th str.,1976
New York,10009,498.77,,2,71,NY,14th str.,1976
New York,10009,498.80,,2,71,NY,14th str.,1976
New York,10009,499.00,,2,71,NY,14th str.,1976
New York,10009,499.11,,2,71,NY,14th str.,1976
New York,10009,499.51,,2,71,NY,14th str.,1976
New York,10009,500.40,,2,71,NY,14th str.,1976
New York,10009,500.42,,2,71,NY,14th str.,1976
New York,10009,500.55,,2,71,NY,14th str.,1976
New York,10009,500.98,,2,70,NY,14th str.,1976
New York,10009,501.07,,2,70,NY,14th str.,1976
New York,10009,501.09,,2,70,NY,14th str.,1976
New York,10009,501.15,,2,70,NY,14th str.,1976
New York,10009,501.17,,2,70,NY,14th str.,1976
New York,10009,501.26,,2,70,NY,14th str.,1976
New York,10009,501.87,,2,70,NY,14th str.,1976
New York,10009,502.01,,2,70,NY,14th str.,1976
New York,10009,502.20,,2,70,NY,14th str.,1976
New York,10009,502.23,,2,70,NY,14th str.,1976
New York,10009,502.52,,2,70,NY,14th str.,1976
New York,10009,502.76,,2,70,NY,14th str.,1976
New York,10009,502.78,,2,70,NY,14th str.,1976
New York,10009,502.83,,2,70,NY,14th str.,1976
New York,10009,502.85,,2,70,NY,14th str.,1976
New York,10009,503.15,,2,70,NY,14th str.,1976
New York,10009,503.16,,2,70,NY,14th str.,1976
New York,10009,503.21,,2,70,NY,14th str.,1976
New York,10009,503.34,,2,70,NY,14th str.,1976
New York,10009,503.49,,2,70,NY,14th str.,1976
New York,10009,503.55,,2,70,NY,14th str.,1976
New York,10009,503.77,,2,70,NY,14th str.,1976
New York,10009,503.85,,2,70,NY,14th str.,1976
New York,10009,503.98,,2,69,NY,14th str.,1976
New York,10009,504.02,,2,69,NY,14th str.,1976
New York,10009,504.24,,2,69,NY,14th str.,1976
New York,10009,504.27,,2,69,NY,14th str.,1976
New York,10009,504.49,,2,69,NY,14th str.,1976
New York,10009,504.69,,2,69,NY,14th str.,1976
New York,10009,505.04,,2,69,NY,14th str.,1976
New York,10009,505.20,,2,69,NY,14th str.,1976
New York,10009,505.46,,2,69,NY,14th str.,1976
New York,10009,505.53,,2,69,NY,14th str.,1976
New York,10009,505.72,,2,69,NY,14th str.,1976
New York,10009,505.96,,2,69,NY,14th str.,1976
New York,10009,506.19,,2,69,NY,14th str.,1976
New York,10009,506.21,,2,69,NY,14th str.,1976
New York,10009,506.52,,2,69,NY,14th str.,1976
New York,10009,506.62,,2,69,NY,14th str.,1976
New York,10009,506.73,,2,69,NY,14th str.,1976
New York,10009,506.76,,2,69,NY,14th str.,1976
New York,10009,506.78,,2,69,NY,14th str.,1976
New York,10009,506.95,,2,69,NY,14th str.,1976
New York,10009,506.97,,2,69,NY,14th str.,1976
New York,10009,507.10,,2,69,NY,14th str.,1976
New York,10009,507.23,,2,69,NY,14th str.,1976
New York,10009,507.24,,2,69,NY,14th str.,1976
New York,10009,507.33,,2,69,NY,14th str.,1976
New York,10009,507.50,,2,69,NY,14th str.,1976
New York,10009,507.57,,2,69,NY,14th str.,1976
New York,10009,507.80,,2,68,NY,14th str.,1976
New York,10009,507.89,,2,68,NY,14th str.,1976
New York,10009,508.02,,2,68,NY,14th str.,1976
New York,10009,508.34,,2,68,NY,14th str.,1976
New York,10009,508.38,,2,68,NY,14th str.,1976
New York,10009,508.47,,2,68,NY,14th str.,1976
New York,10009,508.52,,2,68,NY,14th str.,1976
New York,10009,508.60,,2,68,NY,14th str.,1976
New York,10009,509.03,,2,68,NY,14th str.,1976
New York,10009,509.10,,2,68,NY,14th str.,1976
New York,10009,509.21,,2,68,NY,14th str.,1976
New York,10009,509.24,,2,68,NY,14th str.,1976
New York,10009,509.30,,2,68,NY,14th str.,1976
New York,10009,509.31,,2,68,NY,14th str.,1976
New York,10009,509.41,,2,68,NY,14th str.,1976
New York,10009,509.41,,2,68,NY,14th str.,1976
New York,10009,509.54,,2,68,NY,14th str.,1976
New York,10009,509.62,,2,68,NY,14th str.,1976
New York,10009,509.84,,2,68,NY,14th str.,1976
New York,10009,509.99,,2,68,NY,14th str.,1977
New York,10009,510.23,,2,68,NY,14th str.,1977
New York,10009,510.50,,2,68,NY,14th str.,1977
New York,10009,510.56,,2,68,NY,14th str.,1977
New York,10009,510.79,,2,68,NY,14th str.,1977
New York,10009,510.83,,2,68,NY,14th str.,1977
New York,10009,510.86,,2,68,NY,14th str.,1977
New York,10009,511.01,,2,68,NY,14th str.,1977
New York,10009,511.07,,2,68,NY,14th str.,1977
New York,10009,511.41,,2,68,NY,14th str.,1977
New York,10009,511.48,,2,68,NY,14th str.,1977
New York,10009,511.95,,2,68,NY,14th str.,1977
New York,10009,512.06,,2,68,NY,14th str.,1977
New York,10009,512.69,,2,68,NY,14th str.,1977
New York,10009,512.79,,2,68,NY,14th str.,1977
New York,10009,512.82,,2,67,NY,14th str.,1977
New York,10009,512.84,,2,67,NY,14th str.,1977
New York,10009,513.31,,2,67,NY,14th str.,1977
New York,10009,513.56,,2,67,NY,14th str.,1977
New York,10009,513.61,,2,67,NY,14th str.,1977
New York,10009,513.77,,2,67,NY,14th str.,1977
New York,10009,513.92,,2,67,NY,14th str.,1977
New York,10009,513.95,,2,67,NY,14th str.,1977
New York,10009,513.97,,2,67,NY,14th str.,1977
New York,10009,514.24,,2,67,NY,14th str.,1977
New York,10009,514.28,,2,67,NY,14th str.,1977
New York,10009,514.49,,2,67,NY,14th str.,1977
New York,10009,514.64,,2,67,NY,14th str.,1977
New York,10009,514.66,,2,67,NY,14th str.,1977
New York,10009,514.76,,2,67,NY,14th str.,1977
New York,10009,514.90,,2,67,NY,14th str.,1977
New York,10009,515.14,,2,67,NY,14th str.,1977
New York,10009,515.24,,2,67,NY,14th str.,1977
New York,10009,515.41,,2,67,NY,14th str.,1977
New York,10009,515.54,,2,67,NY,14th str.,1977
New York,10009,515.96,,2,67,NY,14th str.,1977
New York,10009,516.12,,2,67,NY,14th str.,1977
New York,10009,516.14,,2,67,NY,14th str.,1977
New York,10009,516.24,,2,67,NY,14th str.,1977
New York,10009,516.36,,2,67,NY,14th str.,1977
New York,10009,516.46,,2,67,NY,14th str.,1977
New York,10009,516.48,,2,67,NY,14th str.,1977
New York,10009,516.71,,2,67,NY,14th str.,1977
New York,10009,516.76,,2,67,NY,14th str.,1977
New York,10009,517.04,,2,67,NY,14th str.,1977
New York,10009,517.11,,2,67,NY,14th str.,1977
New York,10009,517.30,,2,67,NY,14th str.,1977
New York,10009,517.44,,2,67,NY,14th str.,1977
New York,10009,517.56,,2,67,NY,14th str.,1977
New York,10009,517.62,,2,67,NY,14th str.,1977
New York,10009,517.63,,2,67,NY,14th str.,1977
New York,10009,517.92,,2,67,NY,14th str.,1977
New York,10009,518.17,,2,67,NY,14th str.,1977
New York,10009,518.37,,2,67,NY,14th str.,1977
New York,10009,518.51,,2,67,NY,14th str.,1977
New York,10009,518.63,,2,67,NY,14th str.,1977
New York,10009,518.81,,2,67,NY,14th str.,1977
New York,10009,518.83,,2,67,NY,14th str.,1977
New York,10009,518.89,,2,67,NY,14th str.,1977
New York,10009,518.91,,2,67,NY,14th str.,1977
New York,10009,518.93,,2,67,NY,14th str.,1977
New York,10009,519.10,,2,67,NY,14th str.,1977
New York,10009,519.34,,2,67,NY,14th str.,1977
New York,10009,519.41,,2,67,NY,14th str.,1977
New York,10009,519.49,,2,67,NY,14th str.,1977
New York,10009,519.54,,2,67,NY,14th str.,1977
New York,10009,519.60,,2,67,NY,14th str.,1977
New York,10009,519.60,,2,67,NY,14th str.,1977
New York,10009,519.66,,2,67,NY,14th str.,1977
New York,10009,519.71,,2,67,NY,14th str.,1977
New York,10009,520.00,,2,67,NY,14th str.,1977
New York,10009,520.05,,2,66,NY,14th str.,1977
New York,10009,520.07,,2,66,NY,14th str.,1977
New York,10009,520.16,,2,66,NY,14th str.,1977
New York,10009,520.21,,2,66,NY,14th str.,1977
New York,10009,520.30,,2,66,NY,14th str.,1977
New York,10009,520.33,,2,66,NY,14th str.,1977
New York,10009,520.45,,2,66,NY,14th str.,1977
New York,10009,520.51,,2,66,NY,14th str.,1977
New York,10009,520.69,,2,66,NY,14th str.,1977
New York,10009,521.05,,2,66,NY,14th str.,1977
New York,10009,521.17,,2,66,NY,14th str.,1977
New York,10009,521.26,,2,66,NY,14th str.,1977
New York,10009,521.26,,2,66,NY,14th str.,1977
New York,10009,521.43,,2,66,NY,14th str.,1977
New York,10009,521.58,,2,66,NY,14th str.,1977
New York,10009,521.79,,2,66,NY,14th str.,1977
New York,10009,521.88,,2,66,NY,14th str.,1977
New York,10009,522.14,,2,66,NY,14th str.,1977
New York,10009,522.19,,2,66,NY,14th str.,1977
New York,10009,522.24,,2,66,NY,14th str.,1977
New York,10009,522.28,,2,66,NY,14th str.,1977
New York,10009,522.31,,2,66,NY,14th str.,1977
New York,10009,522.83,,2,66,NY,14th str.,1978
New York,10009,523.01,,2,66,NY,14th str.,1978
New York,10009,523.05,,2,66,NY,14th str.,1978
New York,10009,523.12,,2,66,NY,14th str.,1978
New York,10009,523.36,,2,66,NY,14th str.,1978
New York,10009,523.67,,2,66,NY,14th str.,1978
New York,10009,523.74,,2,66,NY,14th str.,1978
New York,10009,524.03,,2,66,NY,14th str.,1978
